date,open,high,low,close,adj close,volume,dividends,stock splits
2025-12-12,1523.0,1525.0,1505.0,1510.0,1497.364013671875,6900.0,0.0,0.0
2025-12-15,1510.0,1515.0,1505.0,1512.0,1499.3472900390625,3700.0,0.0,0.0
2025-12-16,1520.0,1520.0,1515.0,1519.0,1506.2886962890625,700.0,0.0,0.0
2025-12-17,1512.0,1530.0,1510.0,1519.0,1506.2886962890625,5900.0,0.0,0.0
2025-12-18,1505.0,1528.0,1505.0,1521.0,1508.27197265625,1400.0,0.0,0.0
2025-12-19,1511.0,1517.0,1510.0,1511.0,1498.355712890625,3600.0,0.0,0.0
2025-12-22,1511.0,1512.0,1506.0,1506.0,1493.3974609375,43700.0,0.0,0.0
2025-12-23,1515.0,1515.0,1484.0,1484.0,1471.58154296875,14600.0,0.0,0.0
2025-12-24,1484.0,1497.0,1461.0,1461.0,1448.7740478515625,7500.0,0.0,0.0
2025-12-25,1478.0,1489.0,1457.0,1473.0,1460.6737060546875,7900.0,0.0,0.0
2025-12-26,1475.0,1500.0,1464.0,1480.0,1467.6151123046875,4800.0,0.0,0.0
2025-12-29,1480.0,1498.0,1460.0,1478.0,1465.6318359375,3900.0,0.0,0.0
2025-12-30,1472.0,1489.0,1470.0,1489.0,1476.539794921875,900.0,0.0,0.0
2026-01-05,1480.0,1480.0,1442.0,1446.0,1433.8995361328125,11300.0,0.0,0.0
2026-01-06,1447.0,1453.0,1440.0,1440.0,1427.9498291015625,4200.0,0.0,0.0
2026-01-07,1441.0,1441.0,1400.0,1426.0,1414.06689453125,5500.0,0.0,0.0
2026-01-08,1435.0,1435.0,1415.0,1415.0,1403.1590576171875,3800.0,0.0,0.0
2026-01-09,1410.0,1425.0,1409.0,1425.0,1413.0753173828125,1200.0,0.0,0.0
2026-01-13,1425.0,1425.0,1409.0,1409.0,1397.209228515625,3500.0,0.0,0.0
2026-01-14,1400.0,1420.0,1397.0,1418.0,1406.1339111328125,10000.0,0.0,0.0
2026-01-15,1422.0,1425.0,1412.0,1425.0,1413.0753173828125,2700.0,0.0,0.0
2026-01-16,1425.0,1430.0,1420.0,1428.0,1416.0501708984375,2500.0,0.0,0.0
2026-01-19,1430.0,1439.0,1402.0,1415.0,1403.1590576171875,9600.0,0.0,0.0
2026-01-20,1406.0,1418.0,1401.0,1401.0,1389.276123046875,8300.0,0.0,0.0
2026-01-21,1400.0,1402.0,1398.0,1401.0,1389.276123046875,4500.0,0.0,0.0
2026-01-22,1401.0,1401.0,1351.0,1367.0,1355.5606689453125,11400.0,0.0,0.0
2026-01-23,1387.0,1400.0,1367.0,1368.0,1356.5523681640625,7600.0,0.0,0.0
2026-01-26,1329.0,1366.0,1322.0,1352.0,1340.6861572265625,7600.0,0.0,0.0
2026-01-27,1371.0,1371.0,1305.0,1305.0,1294.0794677734375,6600.0,0.0,0.0
2026-01-28,1286.0,1314.0,1285.0,1285.0,1274.246826171875,9800.0,0.0,0.0
2026-01-29,1282.0,1294.0,1279.0,1279.0,1268.297119140625,9600.0,0.0,0.0
2026-01-30,1283.0,1293.0,1278.0,1290.0,1279.205078125,6500.0,0.0,0.0
2026-02-02,1290.0,1299.0,1285.0,1289.0,1278.21337890625,7100.0,0.0,0.0
2026-02-03,1289.0,1289.0,1280.0,1281.0,1270.2803955078125,3700.0,0.0,0.0
2026-02-04,1281.0,1281.0,1197.0,1203.0,1192.93310546875,18400.0,0.0,0.0
2026-02-05,1200.0,1248.0,1191.0,1220.0,1209.790771484375,10600.0,0.0,0.0
2026-02-06,1241.0,1244.0,1202.0,1202.0,1191.94140625,5000.0,0.0,0.0
2026-02-09,1204.0,1207.0,1183.0,1183.0,1173.1004638671875,13300.0,0.0,0.0
2026-02-10,1184.0,1225.0,1180.0,1195.0,1185.0,9800.0,0.0,0.0
2026-02-12,1208.0,1240.0,1201.0,1227.0,1216.732177734375,3400.0,0.0,0.0
2026-02-13,1237.0,1237.0,1207.0,1208.0,1197.8912353515625,4400.0,0.0,0.0
2026-02-16,1178.0,1218.0,1161.0,1200.0,1189.9581298828125,10100.0,0.0,0.0
2026-02-17,1186.0,1203.0,1176.0,1197.0,1186.9832763671875,9600.0,0.0,0.0
2026-02-18,1187.0,1209.0,1185.0,1194.0,1184.0084228515625,8700.0,0.0,0.0
2026-02-19,1195.0,1211.0,1195.0,1198.0,1187.974853515625,3600.0,0.0,0.0
2026-02-20,1318.0,1327.0,1215.0,1215.0,1204.8326416015625,42800.0,0.0,0.0
2026-02-24,1275.0,1275.0,1203.0,1228.0,1217.723876953125,6700.0,0.0,0.0
2026-02-25,1229.0,1229.0,1200.0,1208.0,1197.8912353515625,7500.0,0.0,0.0
2026-02-26,1238.0,1250.0,1224.0,1235.0,1224.665283203125,4200.0,0.0,0.0
2026-02-27,1247.0,1259.0,1238.0,1246.0,1235.5732421875,3600.0,0.0,0.0
2026-03-02,1256.0,1270.0,1256.0,1262.0,1251.4393310546875,6500.0,0.0,0.0
2026-03-03,1256.0,1256.0,1188.0,1211.0,1200.8660888671875,7100.0,0.0,0.0
2026-03-04,1181.0,1207.0,1181.0,1185.0,1175.083740234375,3300.0,0.0,0.0
2026-03-05,1208.0,1210.0,1190.0,1191.0,1181.033447265625,1500.0,0.0,0.0
2026-03-06,1221.0,1227.0,1219.0,1219.0,1208.7991943359375,1900.0,0.0,0.0
2026-03-09,1219.0,1249.0,1191.0,1249.0,1238.548095703125,3100.0,0.0,0.0
2026-03-10,1219.0,1237.0,1205.0,1211.0,1200.8660888671875,1800.0,0.0,0.0
2026-03-11,1200.0,1230.0,1200.0,1205.0,1194.9163818359375,3200.0,0.0,0.0
2026-03-12,1201.0,1259.0,1201.0,1257.0,1246.481201171875,3300.0,0.0,0.0
2026-03-13,1257.0,1257.0,1210.0,1237.0,1226.6485595703125,2300.0,0.0,0.0
2026-03-16,1230.0,1230.0,1192.0,1200.0,1189.9581298828125,1800.0,0.0,0.0
2026-03-17,1194.0,1253.0,1191.0,1227.0,1216.732177734375,43900.0,0.0,0.0
2026-03-18,1249.0,1249.0,1193.0,1193.0,1183.0167236328125,3200.0,0.0,0.0
2026-03-19,1199.0,1210.0,1190.0,1197.0,1186.9832763671875,1500.0,0.0,0.0
2026-03-23,1182.0,1200.0,1173.0,1193.0,1183.0167236328125,2000.0,0.0,0.0
2026-03-24,1181.0,1193.0,1180.0,1193.0,1183.0167236328125,900.0,0.0,0.0
2026-03-25,1223.0,1223.0,1187.0,1187.0,1177.06689453125,1700.0,0.0,0.0
2026-03-26,1173.0,1192.0,1173.0,1192.0,1182.025146484375,600.0,0.0,0.0
2026-03-27,1192.0,1195.0,1192.0,1195.0,1185.0,1200.0,0.0,0.0
2026-03-30,1155.0,1198.0,1151.0,1193.0,1193.0,7600.0,10.0,0.0
2026-03-31,1176.0,1232.0,1156.0,1210.0,1210.0,7700.0,0.0,0.0
2026-04-01,1240.0,1248.0,1188.0,1240.0,1240.0,8600.0,0.0,0.0
2026-04-02,1210.0,1211.0,1209.0,1210.0,1210.0,700.0,0.0,0.0
2026-04-03,1220.0,1220.0,1220.0,1220.0,1220.0,300.0,0.0,0.0
2026-04-06,1210.0,1215.0,1194.0,1202.0,1202.0,3100.0,0.0,0.0
2026-04-07,1188.0,1191.0,1188.0,1191.0,1191.0,200.0,0.0,0.0
2026-04-08,1191.0,1230.0,1191.0,1226.0,1226.0,3400.0,0.0,0.0
2026-04-09,1226.0,1241.0,1210.0,1239.0,1239.0,5200.0,0.0,0.0
2026-04-10,1221.0,1279.0,1220.0,1279.0,1279.0,8400.0,0.0,0.0
2026-04-13,1294.0,1294.0,1262.0,1269.0,1269.0,9500.0,0.0,0.0
2026-04-14,1269.0,1270.0,1244.0,1244.0,1244.0,1400.0,0.0,0.0
2026-04-15,1277.0,1380.0,1269.0,1345.0,1345.0,32600.0,0.0,0.0
2026-04-16,1315.0,1417.0,1301.0,1392.0,1392.0,21100.0,0.0,0.0
2026-04-17,1362.0,1376.0,1320.0,1362.0,1362.0,3500.0,0.0,0.0
2026-04-20,1362.0,1379.0,1332.0,1379.0,1379.0,2500.0,0.0,0.0
2026-04-21,1389.0,1389.0,1329.0,1360.0,1360.0,2000.0,0.0,0.0
2026-04-22,1385.0,1385.0,1311.0,1365.0,1365.0,4500.0,0.0,0.0
2026-04-23,1367.0,1367.0,1306.0,1359.0,1359.0,4600.0,0.0,0.0
2026-04-24,1347.0,1347.0,1320.0,1329.0,1329.0,800.0,0.0,0.0
2026-04-27,1336.0,1344.0,1306.0,1344.0,1344.0,5000.0,0.0,0.0
2026-04-28,1330.0,1433.0,1330.0,1430.0,1430.0,14700.0,0.0,0.0
2026-04-30,1420.0,1490.0,1419.0,1473.0,1473.0,17600.0,0.0,0.0
2026-05-01,1443.0,1472.0,1443.0,1472.0,1472.0,7000.0,0.0,0.0
2026-05-07,1474.0,1540.0,1450.0,1508.0,1508.0,8200.0,0.0,0.0
2026-05-08,1468.0,1539.0,1430.0,1480.0,1480.0,9100.0,0.0,0.0
2026-05-11,1480.0,1480.0,1445.0,1468.0,1468.0,1700.0,0.0,0.0
2026-05-12,1468.0,1468.0,1402.0,1402.0,1402.0,2400.0,0.0,0.0
2026-05-13,1400.0,1600.0,1367.0,1600.0,1600.0,18900.0,0.0,0.0
2026-05-14,1520.0,1678.0,1501.0,1678.0,1678.0,37700.0,0.0,0.0
2026-05-15,1600.0,1882.0,1278.0,1278.0,1278.0,320900.0,0.0,0.0
2026-05-18,1158.0,1196.0,991.0,1190.0,1190.0,100100.0,0.0,0.0
2026-05-19,1160.0,1250.0,1101.0,1230.0,1230.0,31700.0,0.0,0.0
2026-05-20,1229.0,1483.0,1184.0,1483.0,1483.0,38600.0,0.0,0.0
2026-05-21,1410.0,1410.0,1295.0,1295.0,1295.0,42300.0,0.0,0.0
2026-05-22,1271.0,1360.0,1220.0,1235.0,1235.0,23600.0,0.0,0.0
2026-05-25,1295.0,1295.0,1148.0,1148.0,1148.0,6600.0,0.0,0.0
2026-05-26,1145.0,1195.0,1124.0,1175.0,1175.0,3800.0,0.0,0.0
2026-05-27,1167.0,1167.0,1065.0,1116.0,1116.0,16000.0,0.0,0.0
2026-05-28,1117.0,1139.0,1071.0,1078.0,1078.0,1600.0,0.0,0.0
2026-05-29,1079.0,1079.0,990.0,1007.0,1007.0,35000.0,0.0,0.0
2026-06-01,1001.0,1040.0,961.0,1039.0,1039.0,19800.0,0.0,0.0
2026-06-02,1039.0,1039.0,985.0,1001.0,1001.0,9600.0,0.0,0.0
2026-06-03,999.0,1043.0,999.0,1016.0,1016.0,7800.0,0.0,0.0
2026-06-04,1011.0,1035.0,980.0,1024.0,1024.0,7500.0,0.0,0.0
2026-06-05,1024.0,1100.0,1002.0,1083.0,1083.0,8500.0,0.0,0.0
2026-06-08,1002.0,1139.0,1002.0,1139.0,1139.0,5500.0,0.0,0.0
2026-06-09,1129.0,1129.0,1040.0,1096.0,1096.0,7000.0,0.0,0.0
2026-06-10,1098.0,1098.0,1064.0,1091.0,1091.0,2200.0,0.0,0.0
2026-06-11,1061.0,1073.0,1061.0,1073.0,1073.0,200.0,0.0,0.0
2026-06-12,1070.0,1070.0,984.0,984.0,984.0,6200.0,0.0,0.0
2026-06-15,984.0,1019.0,984.0,1019.0,1019.0,3700.0,0.0,0.0
2026-06-16,1019.0,1038.0,1002.0,1002.0,1002.0,2700.0,0.0,0.0
2026-06-17,998.0,1015.0,991.0,998.0,998.0,3300.0,0.0,0.0
2026-06-18,998.0,1015.0,997.0,1015.0,1015.0,3700.0,0.0,0.0
2026-06-19,1019.0,1019.0,985.0,985.0,985.0,7900.0,0.0,0.0
2026-06-22,986.0,992.0,977.0,977.0,977.0,2600.0,0.0,0.0
2026-06-23,977.0,1001.0,962.0,962.0,962.0,3100.0,0.0,0.0
2026-06-24,977.0,977.0,963.0,963.0,963.0,500.0,0.0,0.0
2026-06-25,993.0,993.0,962.0,978.0,978.0,2600.0,0.0,0.0
2026-06-26,963.0,974.0,955.0,957.0,957.0,1900.0,0.0,0.0
2026-06-29,955.0,975.0,922.0,922.0,922.0,18300.0,0.0,0.0
2026-06-30,857.0,894.0,857.0,891.0,891.0,28100.0,0.0,0.0
2026-07-01,876.0,897.0,875.0,883.0,883.0,5800.0,0.0,0.0
2026-07-02,883.0,899.0,871.0,875.0,875.0,2900.0,0.0,0.0
2026-07-03,872.0,884.0,868.0,868.0,868.0,4900.0,0.0,0.0
2026-07-06,879.0,900.0,865.0,865.0,865.0,6000.0,0.0,0.0
2026-07-07,865.0,881.0,865.0,866.0,866.0,2100.0,0.0,0.0
2026-07-08,841.0,856.0,841.0,856.0,856.0,8100.0,0.0,0.0
2026-07-09,857.0,873.0,848.0,856.0,856.0,1900.0,0.0,0.0
2026-07-10,865.0,865.0,858.0,858.0,858.0,1100.0,0.0,0.0
2026-07-13,860.0,861.0,860.0,861.0,861.0,3200.0,0.0,0.0
2026-07-14,876.0,879.0,866.0,879.0,879.0,800.0,0.0,0.0
2026-07-15,875.0,900.0,853.0,898.0,898.0,7200.0,0.0,0.0
2026-07-16,898.0,898.0,870.0,870.0,870.0,2400.0,0.0,0.0
2026-07-17,870.0,875.0,854.0,860.0,860.0,2400.0,0.0,0.0
2026-07-21,875.0,920.0,867.0,898.0,898.0,6800.0,0.0,0.0
2026-07-22,883.0,908.0,883.0,901.0,901.0,2400.0,0.0,0.0
2026-07-23,900.0,900.0,900.0,900.0,900.0,100.0,0.0,0.0
2026-07-24,900.0,900.0,883.0,890.0,890.0,1400.0,0.0,0.0
2026-07-27,905.0,908.0,900.0,904.0,904.0,2600.0,0.0,0.0
2026-07-28,890.0,890.0,869.0,890.0,890.0,700.0,0.0,0.0
